id,book,unit_index,lesson_no,unit_title,lesson_title_en,audio_url,lrc_url,audio_85_url,lrc_85_url,video_collection_embed,video_collection_watch,video_lesson_embed,video_lesson_watch,video_note
247,NCE4,19,19,19.The Stuff of Dreams,The Stuff of Dreams,https://nce.mleo.site/NCE4/19.The%20Stuff%20of%20Dreams.mp3,https://nce.mleo.site/NCE4/19.The%20Stuff%20of%20Dreams.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_19.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_19.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
248,NCE4,20,20,20.Snake Poison,Snake Poison,https://nce.mleo.site/NCE4/20.Snake%20Poison.mp3,https://nce.mleo.site/NCE4/20.Snake%20Poison.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_20.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_20.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
249,NCE4,21,21,21.William S. Hart and the Early Western Film,William S. Hart and the Early Western Film,https://nce.mleo.site/NCE4/21.William%20S.%20Hart%20and%20the%20Early%20Western%20Film.mp3,https://nce.mleo.site/NCE4/21.William%20S.%20Hart%20and%20the%20Early%20Western%20Film.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_21.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_21.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
250,NCE4,22,22,22.Knowledge and Progress,Knowledge and Progress,https://nce.mleo.site/NCE4/22.Knowledge%20and%20Progress.mp3,https://nce.mleo.site/NCE4/22.Knowledge%20and%20Progress.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_22.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_22.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
251,NCE4,23,23,23.Bird Flight,Bird Flight,https://nce.mleo.site/NCE4/23.Bird%20Flight.mp3,https://nce.mleo.site/NCE4/23.Bird%20Flight.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_23.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_23.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
252,NCE4,24,24,24.Beauty,Beauty,https://nce.mleo.site/NCE4/24.Beauty.mp3,https://nce.mleo.site/NCE4/24.Beauty.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_24.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_24.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
253,NCE4,25,25,25.Non-Auditory Effects of Noise,Non-Auditory Effects of Noise,https://nce.mleo.site/NCE4/25.Non-Auditory%20Effects%20of%20Noise.mp3,https://nce.mleo.site/NCE4/25.Non-Auditory%20Effects%20of%20Noise.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_25.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_25.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
254,NCE4,26,26,26.The Past Life of the Earth,The Past Life of the Earth,https://nce.mleo.site/NCE4/26.The%20Past%20Life%20of%20the%20Earth.mp3,https://nce.mleo.site/NCE4/26.The%20Past%20Life%20of%20the%20Earth.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_26.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_26.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
255,NCE4,27,27,27.The vasa,The vasa,https://nce.mleo.site/NCE4/27.The%20vasa.mp3,https://nce.mleo.site/NCE4/27.The%20vasa.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_27.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_27.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
256,NCE4,28,28,28.Patients and Doctors,Patients and Doctors,https://nce.mleo.site/NCE4/28.Patients%20and%20Doctors.mp3,https://nce.mleo.site/NCE4/28.Patients%20and%20Doctors.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_28.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_28.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
257,NCE4,29,29,29.The Hovercraft,The Hovercraft,https://nce.mleo.site/NCE4/29.The%20Hovercraft.mp3,https://nce.mleo.site/NCE4/29.The%20Hovercraft.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_29.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_29.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
258,NCE4,30,30,30.Exploring the Sea-Floor,Exploring the Sea-Floor,https://nce.mleo.site/NCE4/30.Exploring%20the%20Sea-Floor.mp3,https://nce.mleo.site/NCE4/30.Exploring%20the%20Sea-Floor.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_30.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_30.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
259,NCE4,31,31,31.The Sculptor Speaks,The Sculptor Speaks,https://nce.mleo.site/NCE4/31.The%20Sculptor%20Speaks.mp3,https://nce.mleo.site/NCE4/31.The%20Sculptor%20Speaks.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_31.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_31.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
260,NCE4,32,32,32.Galileo Reborn,Galileo Reborn,https://nce.mleo.site/NCE4/32.Galileo%20Reborn.mp3,https://nce.mleo.site/NCE4/32.Galileo%20Reborn.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_32.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_32.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
261,NCE4,33,33,33.Education,Education,https://nce.mleo.site/NCE4/33.Education.mp3,https://nce.mleo.site/NCE4/33.Education.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_33.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_33.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
262,NCE4,34,34,34.Adolescence,Adolescence,https://nce.mleo.site/NCE4/34.Adolescence.mp3,https://nce.mleo.site/NCE4/34.Adolescence.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_34.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_34.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
263,NCE4,35,35,35.Space Odyssey,Space Odyssey,https://nce.mleo.site/NCE4/35.Space%20Odyssey.mp3,https://nce.mleo.site/NCE4/35.Space%20Odyssey.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_35.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_35.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
264,NCE4,36,36,36.The Cost of Government,The Cost of Government,https://nce.mleo.site/NCE4/36.The%20Cost%20of%20Government.mp3,https://nce.mleo.site/NCE4/36.The%20Cost%20of%20Government.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_36.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_36.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
265,NCE4,37,37,37.The Process of Ageing,The Process of Ageing,https://nce.mleo.site/NCE4/37.The%20Process%20of%20Ageing.mp3,https://nce.mleo.site/NCE4/37.The%20Process%20of%20Ageing.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_37.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_37.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
266,NCE4,38,38,38.Water and the Traveller,Water and the Traveller,https://nce.mleo.site/NCE4/38.Water%20and%20the%20Traveller.mp3,https://nce.mleo.site/NCE4/38.Water%20and%20the%20Traveller.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_38.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_38.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
267,NCE4,39,39,39.What Every Writer Wants,What Every Writer Wants,https://nce.mleo.site/NCE4/39.What%20Every%20Writer%20Wants.mp3,https://nce.mleo.site/NCE4/39.What%20Every%20Writer%20Wants.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_39.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_39.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
268,NCE4,40,40,40.Waves,Waves,https://nce.mleo.site/NCE4/40.Waves.mp3,https://nce.mleo.site/NCE4/40.Waves.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_40.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_40.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
269,NCE4,41,41,41.Training Elephants,Training Elephants,https://nce.mleo.site/NCE4/41.Training%20Elephants.mp3,https://nce.mleo.site/NCE4/41.Training%20Elephants.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_41.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_41.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
270,NCE4,42,42,42.Recording an Earthquake,Recording an Earthquake,https://nce.mleo.site/NCE4/42.Recording%20an%20Earthquake.mp3,https://nce.mleo.site/NCE4/42.Recording%20an%20Earthquake.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_42.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_42.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
271,NCE4,43,43,43.Are There Strangers in Space,Are There Strangers in Space,https://nce.mleo.site/NCE4/43.Are%20There%20Strangers%20in%20Space.mp3,https://nce.mleo.site/NCE4/43.Are%20There%20Strangers%20in%20Space.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_43.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_43.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
272,NCE4,44,44,44.Patterns of Culture,Patterns of Culture,https://nce.mleo.site/NCE4/44.Patterns%20of%20Culture.mp3,https://nce.mleo.site/NCE4/44.Patterns%20of%20Culture.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_44.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_44.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
273,NCE4,45,45,45.Of Men and Galaxies,Of Men and Galaxies,https://nce.mleo.site/NCE4/45.Of%20Men%20and%20Galaxies.mp3,https://nce.mleo.site/NCE4/45.Of%20Men%20and%20Galaxies.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_45.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_45.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
274,NCE4,46,46,46.Hobbies,Hobbies,https://nce.mleo.site/NCE4/46.Hobbies.mp3,https://nce.mleo.site/NCE4/46.Hobbies.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_46.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_46.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
275,NCE4,47,47,47.The Great Escape,The Great Escape,https://nce.mleo.site/NCE4/47.The%20Great%20Escape.mp3,https://nce.mleo.site/NCE4/47.The%20Great%20Escape.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_47.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_47.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
276,NCE4,48,48,48.Planning a Share Portfolio,Planning a Share Portfolio,https://nce.mleo.site/NCE4/48.Planning%20a%20Share%20Portfolio.mp3,https://nce.mleo.site/NCE4/48.Planning%20a%20Share%20Portfolio.lrc,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_48.mp3,https://85.mleo.site/NCE4/NCE4%281985%20British%20accent%29_48.lrc,,,,,胶学(胶囊助学计划/刘羽Leo)截至核验时未更新第四册视频课程
